	location	address	adname	cityname	id	importance	name	pname	tel	type	typecode	经	纬	keywords
110	120.518162,31.867607	国泰南路恒光国际购物广场3008号3层	张家港市	苏州市	B020017LBO	[]	斗牛士西餐厅(恒光国际店)	江苏省	0512-56310515	餐饮服务;外国餐厅;西餐厅(综合风味)	050201	120.518162	31.867607	西餐厅
111	116.419247,39.896897	崇文门外大街40号搜秀城购物广场2层	东城区	北京市	B000A831GG	[]	比格自助披萨(搜秀城)	北京市	010-67123205	餐饮服务;外国餐厅;西餐厅(综合风味)	050201	116.419247	39.896897	西餐厅
112	116.701125,23.367107	金新北路85-3号	金平区	汕头市	B02F201AHY	[]	豪尚豪牛排馆(金新店)	广东省	0754-88618264;0754-88703609	餐饮服务;外国餐厅;西餐厅(综合风味)	050201	116.701125	23.367107	西餐厅
113	112.537289,32.996831	新华东路160号2层	宛城区	南阳市	B017901IKA	[]	豪客嘉族(新华店)	河南省	0377-63205568	餐饮服务;外国餐厅;西餐厅(综合风味)	050201	112.537289	32.996831	西餐厅
114	114.402984,30.505723	鲁巷光谷步行街1期D区5层	洪山区	武汉市	B001B16TE6	[]	秀玉红茶坊(武昌光谷店)	湖北省	027-87811995	餐饮服务;外国餐厅;西餐厅(综合风味)	050201	114.402984	30.505723	西餐厅
115	113.405231,23.121435	中山大道中443号康盛大厦第2层及首层01	天河区	广州市	B00141IAJS	[]	绿茵阁咖啡餐厅	广东省	020-28072826	餐饮服务;外国餐厅;西餐厅(综合风味)	050201	113.405231	23.121435	西餐厅
116	113.010444,28.197646	八一路10号越界·天佑大厦4层	芙蓉区	长沙市	B02DB0URDX	[]	金牛角王中西餐厅(八一路店)	湖南省	0731-88334106;0731-88334107	餐饮服务;外国餐厅;西餐厅(综合风味)	050201	113.010444	28.197646	西餐厅
117	118.056057,36.801943	美食街59号振华商厦2层	张店区	淄博市	B02150QF9X	[]	东方豪客(振华店)	山东省	[]	餐饮服务;外国餐厅;西餐厅(综合风味)	050201	118.056057	36.801943	西餐厅
118	113.627908,34.727419	嵩山路与淮海路交叉路口向南50米	二七区	郑州市	B017307KME	[]	绿茵阁西餐厅(嵩山路店)	河南省	0371-68872888	餐饮服务;外国餐厅;西餐厅(综合风味)	050201	113.627908	34.727419	西餐厅
119	116.463930,40.001387	望京南湖北路9号旺角广场2层	朝阳区	北京市	B000A8U2UG	[]	豪尚豪牛排馆(望京店)	北京市	010-84728259	餐饮服务;外国餐厅;西餐厅(综合风味)	050201	116.463930	40.001387	西餐厅
120	116.400513,39.992636	北辰东路18号凯迪克格兰云天大酒店1层	朝阳区	北京市	B000A805S6	[]	星期五餐厅(凯迪克店)	北京市	010-84970650	餐饮服务;外国餐厅;美式风味	050208	116.400513	39.992636	西餐厅
121	116.484891,39.975935	将台商业街4号楼2层	朝阳区	北京市	B000A7BZPH	[]	安妮意大利餐厅(丽都店)	北京市	[]	餐饮服务;外国餐厅;意式菜品餐厅	050205	116.484891	39.975935	西餐厅
122	120.740608,31.650144	北门大街32号虞景文华9幢2、3楼	常熟市	苏州市	B02000J4EO	[]	水天堂西餐咖啡厅(虞景文华店)	江苏省	0512-52997777	餐饮服务;外国餐厅;西餐厅(综合风味)	050201	120.740608	31.650144	西餐厅
123	113.272325,23.095300	江南西路23号2层	海珠区	广州市	B00140AKWX	[]	绿茵阁(江南西分店)	广东省	020-84242707;020-84242693	餐饮服务;外国餐厅;西餐厅(综合风味)	050201	113.272325	23.095300	西餐厅
124	121.461977,31.217837	陕西南路35号红房子楼房6楼(近长乐路)	黄浦区	上海市	B00155L4SE	[]	红房子西菜馆(淮海店)	上海市	021-64374902;021-64313293	餐饮服务;外国餐厅;法式菜品餐厅	050204	121.461977	31.217837	西餐厅
125	118.783450,32.073296	中央路201号玄武湖·金茂广场购物中心4层L427南京全民健身中心	鼓楼区	南京市	B00190CZK9	[]	斗牛士(南京国际广场)	江苏省	025-83301416	餐饮服务;外国餐厅;西餐厅(综合风味)	050201	118.783450	32.073296	西餐厅
126	119.952297,31.777074	莱蒙都会1楼107号莱蒙都会2层	钟楼区	常州市	B020704AVI	[]	水天堂(莱蒙店)	江苏省	0519-86810799;0519-86810766	餐饮服务;外国餐厅;西餐厅(综合风味)	050201	119.952297	31.777074	西餐厅
127	113.209672,23.375324	建设路19号-3号2层	花都区	广州市	B00140V2TN	[]	萨莉亚意式餐厅(花都建设南路店)	广东省	020-36811467;020-36823701	餐饮服务;外国餐厅;意式菜品餐厅	050205	113.209672	23.375324	西餐厅
128	116.375394,39.895924	宣武门外大街8号庄胜崇光百货新馆5层	西城区	北京市	B000A83AFY	[]	西堤牛排(北京庄胜崇光店)	北京市	010-63102650;010-63105617	餐饮服务;外国餐厅;牛扒店(扒房)	050211	116.375394	39.895924	西餐厅
129	119.180376,34.597702	海昌北路26-3号	海州区	连云港市	B0206011O3	[]	西部牛扒城(海昌路店)	江苏省	0518-85571257	餐饮服务;外国餐厅;牛扒店(扒房)	050211	119.180376	34.597702	西餐厅
130	121.466442,31.230581	南京西路555号555商厦B1层102-05室	静安区	上海市	B00155FUA1	[]	萨莉亚意式餐厅(555大厦店)	上海市	021-62553754;021-51099957	餐饮服务;外国餐厅;意式菜品餐厅	050205	121.466442	31.230581	西餐厅
131	119.182864,34.601480	通灌北路55号	海州区	连云港市	B02060279K	[]	西部牛扒城(通灌路分店)	江苏省	0518-85036555;0518-85489111	餐饮服务;外国餐厅;牛扒店(扒房)	050211	119.182864	34.601480	西餐厅
132	118.786941,32.035763	洪武路162号(近户部街)	秦淮区	南京市	B00190B5BU	[]	豪客来(新街口店)	江苏省	025-84461215;18816636869	餐饮服务;外国餐厅;西餐厅(综合风味)	050201	118.786941	32.035763	西餐厅
133	112.985832,28.204595	芙蓉中路一段464号海东青大厦A座	开福区	长沙市	B02DB0TPFU	[]	金牛角王中西餐厅(海东青店)	湖南省	0731-82939955	餐饮服务;外国餐厅;西餐厅(综合风味)	050201	112.985832	28.204595	西餐厅
134	118.593014,24.912074	东街50号	鲤城区	泉州市	B0253022RH	[]	豪客来牛排	福建省	0595-22253829	餐饮服务;外国餐厅;西餐厅(综合风味)	050201	118.593014	24.912074	西餐厅
135	116.991806,36.678576	堤口路20号(天桥体育馆西邻)	天桥区	济南市	B021307S4Y	[]	皇家咖啡西餐厅(堤口路店)	山东省	0531-68801868	餐饮服务;外国餐厅;西餐厅(综合风味)	050201	116.991806	36.678576	西餐厅
136	121.469359,31.231294	南京西路388号仙乐斯广场3层(黄陂北路口)	黄浦区	上海市	B00156EIJO	[]	王品台塑牛排(仙乐斯广场)	上海市	021-53020581;4008203937;021-53020582	餐饮服务;外国餐厅;牛扒店(扒房)	050211	121.469359	31.231294	西餐厅
137	118.148222,24.720712	城南路200号(同安车站斜对面)	同安区	厦门市	B025004OHN	[]	豪客来(同安车站店)	福建省	0592-7115258	餐饮服务;外国餐厅;西餐厅(综合风味)	050201	118.148222	24.720712	西餐厅
138	121.243131,30.171822	浒山上林坊龙兴街39号	慈溪市	宁波市	B023E0Y55X	[]	豪尚豪牛排馆(浙江慈溪店)	浙江省	0574-63893851	餐饮服务;外国餐厅;西餐厅(综合风味)	050201	121.243131	30.171822	西餐厅
139	104.076797,30.627285	科华北路123	武侯区	成都市	B001C7VAC4	[]	卡萨米亚(科华北路店)	四川省	028-85244968	餐饮服务;外国餐厅;意式菜品餐厅	050205	104.076797	30.627285	西餐厅
140	117.673428,24.509807	南昌中路(沃尔玛购物广场对面)	芗城区	漳州市	B025402B4M	[]	豪客来(沃尔玛店)	福建省	0596-2971999	餐饮服务;外国餐厅;西餐厅(综合风味)	050201	117.673428	24.509807	西餐厅
141	104.058272,30.613653	新光路7号附7号	武侯区	成都市	B001C8O66A	[]	彼德西餐(新光店)	四川省	028-85143227	餐饮服务;外国餐厅;美式风味	050208	104.058272	30.613653	西餐厅
142	121.498396,31.236155	陆家嘴西路168号正大广场L1层1F19	浦东新区	上海市	B00155API0	[]	猫头鹰欣餐厅(浦东店)	上海市	021-50490199	餐饮服务;外国餐厅;美式风味|餐饮服务;外国餐厅;西餐厅(综合风味)	050208|050201	121.498396	31.236155	西餐厅
143	116.598539,39.925058	朝阳北路管庄路口往东200米龙湖长楹天街购物中心西区F5层西区-5F-06&07	朝阳区	北京市	B000A7XTCH	[]	牛扒工厂(龙湖长楹天街购物中心西区)	北京市	010-65435513;010-65431014	餐饮服务;外国餐厅;牛扒店(扒房)	050211	116.598539	39.925058	西餐厅
144	125.295838,43.867577	红旗街616号万达广场万达百货3层309-312	朝阳区	长春市	B01AF0ZY0Y	[]	牛巴店(红旗街万达店)	吉林省	0431-81936885;0431-89806786	餐饮服务;外国餐厅;牛扒店(扒房)	050211	125.295838	43.867577	西餐厅
145	116.454928,39.934895	三里屯路19号三里屯太古里南区8号楼S8-31号	朝阳区	北京市	B000A84CWX	[]	新元素(三里屯太古里南区)	北京市	010-64171318;010-64174974	餐饮服务;外国餐厅;西餐厅(综合风味)	050201	116.454928	39.934895	西餐厅
146	118.784586,32.050727	珠江路1号金鹰国际购物中心F5层	玄武区	南京市	B0FFHUIB8H	[]	塔可(南京珠江路店)	江苏省	025-57718078;025-57718028	餐饮服务;外国餐厅;牛扒店(扒房)|餐饮服务;外国餐厅;墨西哥菜	050211|050216	118.784586	32.050727	西餐厅
147	108.903431,34.232022	科技路33号世纪金花高新购物中心4层	雁塔区	西安市	B001D09CTA	[]	新纪元超级牛扒城(高新店)	陕西省	029-68682299;029-68682266	餐饮服务;外国餐厅;牛扒店(扒房)	050211	108.903431	34.232022	西餐厅
148	118.041522,24.562321	杏林南路27号	集美区	厦门市	B025004QD4	[]	豪客来(杏南店)	福建省	0592-6225802	餐饮服务;外国餐厅;西餐厅(综合风味)	050201	118.041522	24.562321	西餐厅
149	120.661071,27.770138	万顺锦园A幢1层	瑞安市	温州市	B0241057B8	[]	斗牛士牛排餐厅(瑞安广场店)	浙江省	0577-66887788	餐饮服务;外国餐厅;牛扒店(扒房)|餐饮服务;外国餐厅;西餐厅(综合风味)	050211|050201	120.661071	27.770138	西餐厅
150	120.205462,30.260355	景昙路18-26号银泰百货F5层	江干区	杭州市	B023B14FXZ	[]	斗牛士牛排(银泰百货)	浙江省	0571-86533788	餐饮服务;外国餐厅;西餐厅(综合风味)	050201	120.205462	30.260355	西餐厅
151	104.024199,30.691450	一品天下大街C区168号(人人乐购物广场大门右侧)	金牛区	成都市	B001C80ING	[]	豪客来(一品天下店)	四川省	028-87526798	餐饮服务;外国餐厅;西餐厅(综合风味)	050201	104.024199	30.691450	西餐厅
152	116.450665,39.932444	工体东路丙2号中国红街3号楼1层105室	朝阳区	北京市	B000A87JQO	[]	安妮意大利餐厅(三里屯店)	北京市	010-85871469;010-85871465	餐饮服务;外国餐厅;意式菜品餐厅	050205	116.450665	39.932444	西餐厅
153	114.334121,29.825674	购物公园41号2层	咸安区	咸宁市	B02CB01HEL	[]	秀玉红茶坊(温泉路店)	湖北省	0715-8131995	餐饮服务;外国餐厅;西餐厅(综合风味)	050201	114.334121	29.825674	西餐厅
154	114.343483,30.588956	徐东大街18号销品茂4层	武昌区	武汉市	B001B16TEE	[]	秀玉红茶坊(销品茂)	湖北省	027-68898477	餐饮服务;外国餐厅;西餐厅(综合风味)	050201	114.343483	30.588956	西餐厅
155	120.301159,31.577644	中山路329号2层	梁溪区	无锡市	B01FE0I8T4	[]	豪味家(崇安寺步行街店)	江苏省	0510-82737977	餐饮服务;外国餐厅;西餐厅(综合风味)	050201	120.301159	31.577644	西餐厅
156	120.283865,31.900444	人民东路132号兴澄银座1层	江阴市	无锡市	B01FE021R3	[]	豪尚豪牛排(兴澄银座店)	江苏省	0510-86886883	餐饮服务;外国餐厅;牛扒店(扒房)|餐饮服务;外国餐厅;西餐厅(综合风味)	050211|050201	120.283865	31.900444	西餐厅
157	104.077619,30.673760	北大街93号	青羊区	成都市	B001C7WBM0	[]	豪客来(府河店)	四川省	028-86919695	餐饮服务;外国餐厅;西餐厅(综合风味)	050201	104.077619	30.673760	西餐厅
158	118.584663,24.810554	泉安中路578号南苑酒店1层	晋江市	泉州市	B025303C50	[]	豪客来(晋江南苑店)	福建省	0595-88158081;0595-28082233	餐饮服务;外国餐厅;西餐厅(综合风味)	050201	118.584663	24.810554	西餐厅
159	121.437456,28.676489	中山西路6号(椒江电影城)	椒江区	台州市	B024004Z2S	[]	豪客来牛排(中山西路店)	浙江省	0576-88522320	餐饮服务;外国餐厅;西餐厅(综合风味)	050201	121.437456	28.676489	西餐厅
160	116.480984,39.975772	将台路6号丽都饭店动力中心E101室	朝阳区	北京市	B000A85JGY	[]	新元素餐厅(丽都店)	北京市	010-10107777;010-64302170	餐饮服务;外国餐厅;西餐厅(综合风味)	050201	116.480984	39.975772	西餐厅
161	113.881515,22.581539	宝民二路111号港隆城购物中心1层103号	宝安区	深圳市	B02F37WFX2	[]	雨·花(君胜百货)	广东省	0755-33819666	餐饮服务;外国餐厅;西餐厅(综合风味)	050201	113.881515	22.581539	西餐厅
162	120.627257,31.310844	碧凤坊68-70号	姑苏区	苏州市	B020001JWM	[]	豪客来(观前店)	江苏省	0512-67777700	餐饮服务;外国餐厅;西餐厅(综合风味)	050201	120.627257	31.310844	西餐厅
163	121.663759,42.009254	胜利街与滨河路交汇处	海州区	阜新市	B01A20567I	[]	凯伦咖啡(滨河路)	辽宁省	0418-3335388;0418-2999992	餐饮服务;外国餐厅;西餐厅(综合风味)	050201	121.663759	42.009254	西餐厅
164	104.060480,30.657513	东城根南街19号附3号	青羊区	成都市	B001C7WG0O	[]	豪客来牛排(人民公园店)	四川省	028-86139970	餐饮服务;外国餐厅;西餐厅(综合风味)	050201	104.060480	30.657513	西餐厅
165	120.379788,36.088215	延吉路116号万达百货3层326-329	市北区	青岛市	B02140Y9RL	[]	绿茵阁西餐厅(万达广场)	山东省	0532-80919619	餐饮服务;外国餐厅;西餐厅(综合风味)	050201	120.379788	36.088215	西餐厅
166	121.500942,31.235509	陆家嘴环路165号2层(香格里拉酒店对面近名商路)	浦东新区	上海市	B00155LVP5	[]	拉蒂娜(陆家嘴店)	上海市	021-33830588;021-33830577	餐饮服务;外国餐厅;巴西菜	050215	121.500942	31.235509	西餐厅
167	113.297248,23.040638	洛溪地铁站C出口莱茵酒店1层	番禺区	广州市	B00141J0LH	[]	绿茵阁咖啡厅(莱茵分店)	广东省	020-22626100;020-22626138;13719034059	餐饮服务;外国餐厅;西餐厅(综合风味)	050201	113.297248	23.040638	西餐厅
168	116.420234,39.898747	崇文门外大街18号国瑞购物中心3层F3-32号	东城区	北京市	B0FFFRH0JH	[]	西堤厚牛排(国瑞购物中心)	北京市	010-67120792;010-67120791	餐饮服务;外国餐厅;牛扒店(扒房)	050211	116.420234	39.898747	西餐厅
169	121.652916,38.923701	人民路43号大连新世界名店坊3层	中山区	大连市	B019B0ZZJP	[]	王品台塑牛排(人民路店)	辽宁省	0411-88078700;0411-88078701	餐饮服务;外国餐厅;牛扒店(扒房)	050211	121.652916	38.923701	西餐厅
170	114.106910,22.549941	红桂路2086号长城大酒店1楼	罗湖区	深圳市	B02F38N5AK	[]	绿茵阁(红桂路店)	广东省	0755-25583369	餐饮服务;外国餐厅;外国餐厅	050200	114.106910	22.549941	西餐厅
171	118.598341,24.882998	宝洲路679号万达广场万达百货3层303	丰泽区	泉州市	B02530RJT3	[]	王品台塑牛排(万达广场)	福建省	0595-22508118	餐饮服务;外国餐厅;牛扒店(扒房)	050211	118.598341	24.882998	西餐厅
172	118.599159,24.904933	温陵北路159-1号	鲤城区	泉州市	B025301121	[]	豪客来(温陵名城大厦店)	福建省	0595-22195779	餐饮服务;外国餐厅;西餐厅(综合风味)	050201	118.599159	24.904933	西餐厅
173	118.083691,24.454389	中山路297号达意商业城2层	思明区	厦门市	B025004LKQ	[]	豪客来(中山达意广场店)	福建省	0592-2051959	餐饮服务;外国餐厅;西餐厅(综合风味)	050201	118.083691	24.454389	西餐厅
174	120.752610,30.767876	建国中路华庭街购物中心E区301号	南湖区	嘉兴市	B023D02C76	[]	豪客来(华庭街店)	浙江省	0573-82073583	餐饮服务;外国餐厅;西餐厅(综合风味)	050201	120.752610	30.767876	西餐厅
175	119.949650,31.780394	延陵西路123号吾悦国际广场B座F5层	钟楼区	常州市	B02070TTB6	[]	王品台塑牛排(吾悦国际广场B座)	江苏省	0519-83990672;0519-83990671	餐饮服务;外国餐厅;牛扒店(扒房)	050211	119.949650	31.780394	西餐厅
176	108.952163,34.259098	万星广场2层	碑林区	西安市	B001D07I7I	[]	雅泰来炙烧牛排(旗舰店)	陕西省	029-89624182	餐饮服务;外国餐厅;牛扒店(扒房)	050211	108.952163	34.259098	西餐厅
177	117.311880,39.716075	东城南路16号天赋源商业广场4层	宝坻区	天津市	B001611Y5X	[]	外滩风尚(宝坻店)	天津市	022-29215566	餐饮服务;外国餐厅;西餐厅(综合风味)	050201	117.311880	39.716075	西餐厅
178	114.168605,22.839233	银桥大厦1楼	东莞市	东莞市	B030101OX4	[]	伯顿西餐厅(清溪银桥大厦店)	广东省	0769-87389339	餐饮服务;外国餐厅;西餐厅(综合风味)	050201	114.168605	22.839233	西餐厅
179	120.269451,31.906991	司马街2-12号大都会酒店1层	江阴市	无锡市	B01FE0ICP2	[]	豪客来(江阴司马街店)	江苏省	0510-86891639	餐饮服务;外国餐厅;西餐厅(综合风味)	050201	120.269451	31.906991	西餐厅
180	112.522766,37.873226	漪汾街32号北美枫情1层	万柏林区	太原市	B015F0HS4F	[]	外滩风尚西餐咖啡(漪汾街店)	山西省	0351-2808999;0351-6377520	餐饮服务;外国餐厅;西餐厅(综合风味)	050201	112.522766	37.873226	西餐厅
181	113.332889,23.134367	天河路383号太古汇裙楼3层	天河区	广州市	B00141K3RY	[]	新元素餐厅(太古汇)	广东省	020-38088506	餐饮服务;外国餐厅;西餐厅(综合风味)	050201	113.332889	23.134367	西餐厅
182	113.321264,23.132296	体育西路79号(天河城西侧)	天河区	广州市	B00140THEM	[]	绿茵阁(体育西分店)	广东省	020-85590655;020-85590650	餐饮服务;外国餐厅;西餐厅(综合风味)	050201	113.321264	23.132296	西餐厅
183	116.371741,39.967554	新街口外大街2-14号	西城区	北京市	B000A87K4E	[]	站点比萨(北太平庄店)	北京市	010-82014899;010-62023479	餐饮服务;外国餐厅;西餐厅(综合风味)	050201	116.371741	39.967554	西餐厅
